ID,Type,RA,DECL,ID_OGLE_II,ID_OGLE_III,ID_OGLE_IV,ID_OTHER,I,V,V_I,P,dP,T0,A,Ecc,Incl,Peri,Var,Model,S,C,Remarks
OGLE-LMC-HB-0115,RG,5.164839,-69.576778,LMC_SC11_268670,LMC112.5.48492,LMC509.26.89,-99.99,15.278,16.941,1.663,448.82,0.11,9352.9,0.048,0.2999,58.5,25.1,OSARG,1,0.00857,0.00148,
OGLE-LMC-HB-0116,RG,5.169203,-69.005528,LMC_SC10_45024,LMC111.5.53575,-99.99,-99.99,16.175,17.786,1.611,323.3,0.2,9322.9,0.026,0.107,51.1,167.5,-99.99,1,0.0105,0.0004,
OGLE-LMC-HB-0117,RG,5.174061,-70.410944,-99.99,LMC113.6.17204,LMC509.01.292,-99.99,15.661,17.08,1.419,645.46,0.25,9137.8,0.043,0.589,61,116.4,-99.99,1,0.00155,-0.00008,
OGLE-LMC-HB-0118,RG,5.174139,-69.077667,LMC_SC10_40305,LMC111.5.11102,LMC510.01.56739,MACHO 79.4898.21,13.929,15.091,1.162,303.854,0.059,9173.8,0.049,0.1216,59.1,57,-99.99,1,0.01497,0.00123,
OGLE-LMC-HB-0119,RG,5.1746,-67.236889,-99.99,LMC108.5.22,LMC511.19.18240,-99.99,14.41,15.909,1.499,856.73,0.89,9309.6,0.024,0.519,58.9,52.1,-99.99,1,0.00146,-0.00051,
OGLE-LMC-HB-0120,RG,5.177047,-69.053639,LMC_SC10_114314,LMC111.5.11109,LMC510.01.56670,2MASS J05103732-6903127,13.176,14.801,1.625,647.43,0.22,9269.5,0.058,0.1474,89.2,115.5,-99.99,1,0.01205,0.0057,
OGLE-LMC-HB-0121,RG,5.179689,-69.864167,-99.99,LMC112.7.62159,LMC509.18.331,-99.99,16.127,17.605,1.478,257.819,0.083,9002,0.03,0.386,76,103.7,-99.99,1,0.00277,0.00118,
OGLE-LMC-HB-0122,MS,5.179881,-70.179611,-99.99,LMC113.5.57837,LMC509.09.96,UCAC2 1555512,14.799,15.025,0.226,259.478,0.026,9145.82,0.097,0.4055,65.2,56.8,-99.99,1,0.00917,0.00066,
OGLE-LMC-HB-0123,RG,5.18025,-67.920694,-99.99,LMC109.6.24766,LMC511.01.24673,OGLE-LMC-ECL-09305,15.506,17.054,1.548,233.589,0.026,9016.9,0.082,0.3551,89.9,57.7,ECL,0,0.00796,0.00118,
OGLE-LMC-HB-0124,RG,5.1836,-69.240278,LMC_SC10_100669,LMC111.6.19813,LMC510.01.615,-99.99,15.601,17.022,1.421,282.86,0.1,9166.7,0.025,0.191,69,47.5,-99.99,1,0.00539,0.00142,
OGLE-LMC-HB-0125,RG,5.187681,-69.469389,LMC_SC10_81884,LMC111.8.52586,LMC503.16.63783,-99.99,14.604,16.291,1.687,487.57,0.24,9315.6,0.028,0.111,89.5,45.5,-99.99,1,0.00648,0.0035,
OGLE-LMC-HB-0126,RG,5.190392,-68.696417,LMC_SC10_212785,LMC110.7.60646,LMC510.09.55343,-99.99,15.9,17.242,1.342,172.539,0.029,9104.3,0.035,0.2137,54.5,34.8,-99.99,1,0.00906,0.00041,
OGLE-LMC-HB-0127,RG,5.192553,-71.552722,-99.99,-99.99,LMC501.25.4944,OGLE-LMC-ECL-30351,16.24,17.574,1.334,187.905,0.079,9075.8,0.054,0.295,77.9,78.2,-99.99,1,0.00708,0.0027,
OGLE-LMC-HB-0128,RG,5.192989,-69.066139,LMC_SC10_185850,LMC111.5.22540,LMC503.25.86843,-99.99,13.552,15.296,1.744,924.73,0.32,9875.7,0.06,0.4752,53.2,139.9,OSARG,1,0.00532,-0.00109,
OGLE-LMC-HB-0129,RG,5.193739,-68.812833,LMC_SC10_203846,LMC110.8.64824,LMC510.09.54673,-99.99,15.41,17.139,1.729,447.83,0.27,9187.7,0.028,0.187,87.9,131.7,-99.99,1,0.00518,0.00204,
OGLE-LMC-HB-0130,RG,5.197281,-71.521,-99.99,-99.99,LMC501.25.8028,OGLE-LMC-ECL-30428,15.542,17.219,1.677,431.59,0.59,9181.2,0.033,0.173,65,117.8,-99.99,1,0.0078,0.0032,
OGLE-LMC-HB-0131,RG,5.200036,-69.143944,-99.99,LMC111.6.76127,LMC503.25.75602,-99.99,14.416,16.363,1.947,643.54,0.44,9303.5,0.038,0.2839,55.1,17.6,OSARG,1,0.00801,0.00034,
OGLE-LMC-HB-0132,RG,5.200631,-67.249111,-99.99,LMC108.5.16768,LMC511.18.17457,-99.99,16.239,17.791,1.552,259.49,0.11,9045,0.029,0.218,72.6,18.8,-99.99,1,0.00573,0.00245,
OGLE-LMC-HB-0133,RG,5.203542,-69.579694,LMC_SC10_217475,LMC112.5.87740,LMC503.16.30,-99.99,15.354,16.981,1.627,304.575,0.057,9073.9,0.045,0.1233,49.6,130.1,OSARG,1,0.0176,-0.00115,
OGLE-LMC-HB-0134,RG,5.203983,-69.531778,LMC_SC10_221385,LMC111.8.27803,LMC503.16.158,-99.99,15.884,17.337,1.453,221.54,0.068,9059.8,0.024,0.176,56.8,20.5,-99.99,1,0.00694,0.00084,
OGLE-LMC-HB-0135,RG,5.205097,-69.284528,LMC_SC10_240320,LMC111.7.70555,LMC503.25.51,2MASS J05121835-6917042,15.242,17.266,2.024,439.417,0.044,9358,0.12,0.1303,61.8,155.4,OSARG/ECL,1,0.03538,0.01012,
OGLE-LMC-HB-0136,RG,5.207317,-68.76875,LMC_SC10_283196,LMC110.7.32072,LMC510.08.56268,-99.99,15.296,16.753,1.457,565.75,0.26,9435.2,0.033,0.346,73.9,40.7,-99.99,1,0.00371,0.00099,
OGLE-LMC-HB-0137,RG,5.208189,-69.369083,LMC_SC10_235359,LMC111.7.32270,LMC503.16.25822,-99.99,15.817,17.396,1.579,237.045,0.034,9152.9,0.057,0.2515,42.52,151.1,-99.99,1,0.01833,-0.00522,
OGLE-LMC-HB-0138,RG,5.212692,-70.953306,-99.99,LMC114.3.123,LMC502.07.27387,-99.99,15.681,17.086,1.405,221.02,0.097,9185.8,0.022,0.263,45.4,32,-99.99,1,0.00627,-0.0015,
OGLE-LMC-HB-0139,RG,5.213164,-72.321278,-99.99,-99.99,LMC501.07.24,-99.99,15.379,16.97,1.591,536.84,0.52,9069.7,0.046,0.423,88.3,172,-99.99,1,0.00414,0.00101,
OGLE-LMC-HB-0140,RG,5.214322,-69.173056,LMC_SC9_52007,LMC111.3.253,LMC503.25.12732,-99.99,16.526,17.623,1.097,136.394,0.031,9018.8,0.028,0.211,52.1,15.4,-99.99,1,0.008,-0.00012,
OGLE-LMC-HB-0141,RG,5.215558,-68.416778,-99.99,LMC110.4.24543,LMC510.17.45853,-99.99,15.068,16.814,1.746,469.12,0.14,9086.6,0.07,0.2899,55.4,41.5,OSARG,1,0.01353,-0.00056,
OGLE-LMC-HB-0142,RG,5.216536,-70.712528,-99.99,LMC113.1.37,LMC502.15.27830,-99.99,16.016,17.461,1.445,276.303,0.066,9101.9,0.05,0.2127,58.5,175,-99.99,1,0.01311,0.00113,
OGLE-LMC-HB-0143,RG,5.218478,-69.649028,-99.99,LMC112.4.123,LMC503.07.79142,OGLE-LMC-ECL-10158,16.341,18.035,1.694,225.085,0.039,9019.9,0.058,0.3056,67.6,71.2,-99.99,1,0.00821,0.00234,
OGLE-LMC-HB-0144,RG,5.223497,-70.938306,-99.99,LMC114.3.158,LMC502.07.8773,-99.99,16.043,17.495,1.452,363.17,0.3,9318.4,0.033,0.37,81.8,135.2,-99.99,1,0.00314,0.00059,
OGLE-LMC-HB-0145,RG,5.225606,-68.69675,-99.99,LMC110.2.36230,LMC503.32.69604,-99.99,15.52,17.219,1.699,495.51,0.17,9380.1,0.056,0.287,75,40.5,-99.99,1,0.00803,0.00354,
OGLE-LMC-HB-0146,RG,5.225833,-68.938806,LMC_SC9_171994,LMC110.1.312,LMC503.32.40864,-99.99,16.584,18.079,1.495,180.048,0.029,9107.1,0.036,0.281,41.1,178.7,-99.99,1,0.01087,-0.00319,
OGLE-LMC-HB-0147,RG,5.228469,-68.951722,LMC_SC9_166100,LMC110.1.10688,LMC503.32.40832,-99.99,16.688,17.981,1.293,204.862,0.071,9028,0.023,0.138,51.8,179.8,ECL,0,0.0084,-0.0001,
OGLE-LMC-HB-0148,RG,5.228975,-71.65825,-99.99,-99.99,LMC501.24.2342,OGLE-LMC-ECL-30750,16.636,17.928,1.292,186.245,0.098,9014.5,0.038,0.28,54.5,56.9,-99.99,1,0.0079,-0.0005,
OGLE-LMC-HB-0149,RG,5.229894,-69.51375,LMC_SC9_109459,LMC111.1.9860,LMC503.15.12706,-99.99,15.592,17.145,1.553,306.27,0.11,9269.3,0.029,0.1022,48.3,60.2,-99.99,1,0.0127,-0.0021,
OGLE-LMC-HB-0150,RG,5.231361,-69.790833,-99.99,LMC112.3.12737,LMC503.07.10072,EROS2-star lm009-4m-6298,15.913,17.172,1.259,180.009,0.021,9074.77,0.059,0.2925,77.7,158.2,-99.99,1,0.00864,0.00606,
OGLE-LMC-HB-0151,RG,5.234681,-69.112278,LMC_SC9_250295,LMC111.3.61154,LMC503.24.28329,2MASS J05140485-6906441,14.94,16.638,1.698,368.292,0.044,9028.36,0.148,0.2746,72.3,69.38,TEO,1,0.02184,0.00852,
OGLE-LMC-HB-0152,RG,5.244733,-70.278833,-99.99,LMC113.3.55987,LMC502.23.47959,2MASS J05144103-7016437,13.635,15.435,1.8,593.2,0.52,9492.1,0.044,0.1517,54.5,147.6,TEO,1,0.0141,0.0017,
OGLE-LMC-HB-0153,RG,5.245056,-71.203389,-99.99,LMC114.1.10850,LMC501.31.24834,EROS2-star lm056-5m-9582,14.707,16.264,1.557,360.1,0.35,9259.2,0.029,0.242,32.7,123.4,-99.99,1,0.0149,-0.0083,
OGLE-LMC-HB-0154,MS,5.245644,-69.125944,-99.99,LMC111.3.73023,LMC503.23.91397,OGLE-LMC-ECL-10834,16.723,17.068,0.345,11.074844,0.000039,9002.396,0.191,0.1229,89.9,68.7,ECL,0,0.04167,0.00937,
OGLE-LMC-HB-0155,RG,5.247197,-68.982778,LMC_SC9_372309,LMC111.4.66666,-99.99,-99.99,15.566,17.149,1.583,322.17,0.11,9059.3,0.06,0.2609,64.3,149.7,-99.99,1,0.01114,0.00159,
OGLE-LMC-HB-0156,RG,5.247331,-68.755139,-99.99,LMC110.2.18888,LMC503.31.66290,-99.99,16.013,17.495,1.482,249.355,0.06,9160.4,0.045,0.2863,62.1,24.9,-99.99,1,0.00796,0.00164,
OGLE-LMC-HB-0157,MS,5.247394,-69.085722,-99.99,LMC111.4.22579,LMC503.23.91256,OGLE-LMC-ECL-10876,15.84,15.786,-0.054,6.45023,0.000074,9003.007,0.025,0.276,52.3,160.1,ECL,0,0.0057,-0.00087,
OGLE-LMC-HB-0158,RG,5.247694,-69.589528,LMC_SC9_291832,LMC112.4.85258,LMC503.14.69459,-99.99,15.812,17.31,1.498,394.997,0.087,9046.9,0.05,0.3663,81.1,36.3,-99.99,1,0.005,0.00275,
OGLE-LMC-HB-0159,RG,5.251303,-69.511194,LMC_SC8_21352,LMC111.1.21424,LMC503.14.83048,-99.99,14.476,15.839,1.363,268.329,0.09,9244.8,0.021,0.1238,65,58.8,-99.99,0,0.00567,0.00166,
OGLE-LMC-HB-0160,RG,5.251642,-69.352167,-99.99,LMC111.2.22931,LMC503.14.114582,OGLE-LMC-ECL-10992,16.265,17.651,1.386,255.705,0.062,9044,0.047,0.305,86.8,60.3,ECL,0,0.0056,0.00187,
OGLE-LMC-HB-0161,RG,5.259194,-69.056167,LMC_SC8_70594,LMC111.4.35042,LMC503.23.47687,-99.99,16.215,17.633,1.418,232.852,0.082,9222.1,0.021,0.14,63,38.8,-99.99,1,0.00579,0.0027,
OGLE-LMC-HB-0162,RG,5.266181,-69.325083,-99.99,LMC100.7.71417,LMC503.14.53789,OGLE-LMC-ECL-11356,15.543,16.679,1.136,295.19,0.22,9140.8,0.014,0.266,58.3,174.6,ECL,0,0.00303,0.00018,
OGLE-LMC-HB-0163,RG,5.270378,-69.718,LMC_SC8_95352,LMC103.6.53292,LMC503.06.25387,OGLE-LMC-ECL-11458,15.435,17.128,1.693,425.97,0.15,9410.8,0.032,0.244,65.6,52.1,-99.99,1,0.00586,0.00137,
OGLE-LMC-HB-0164,MS,5.271661,-67.229306,-99.99,-99.99,LMC505.06.12632,OGLE-LMC-ECL-31109,15.543,15.386,-0.157,4.7201,0.00015,9002.56,0.014,0.35,40,150,ECL,0,0.0032,-0.00108,
OGLE-LMC-HB-0165,RG,5.272861,-69.043611,LMC_SC8_254091,LMC100.5.99,LMC503.23.47709,-99.99,15.748,17.313,1.565,514.41,0.2,9298,0.036,0.437,63.3,161.9,-99.99,1,0.00343,0.00113,
OGLE-LMC-HB-0166,RG,5.273675,-67.883833,-99.99,LMC102.5.50,LMC504.23.18072,OGLE-LMC-ECL-11523,15.931,17.402,1.471,482.86,0.23,9287.8,0.03,0.513,65.7,65.6,-99.99,1,0.00159,0.00013,
OGLE-LMC-HB-0167,MS,5.273725,-69.482,LMC_SC8_211874,LMC100.8.138,LMC503.13.85800,[BE74] 232,15.065,15.312,0.247,242.67,0.059,9056.6,0.038,0.152,21.32,22.3,OSARG/ECL,0,0.0323,-0.0247,
OGLE-LMC-HB-0168,RG,5.274097,-67.648639,-99.99,-99.99,LMC504.31.3862,MACHO 16.5887.21,15.371,17.11,1.739,495.61,0.42,9216.1,0.046,0.378,89,102.9,OSARG,1,0.00406,0.00219,
OGLE-LMC-HB-0169,RG,5.274631,-69.523833,LMC_SC8_205189,LMC100.8.322,LMC503.13.85866,MACHO 78.5859.195,15.916,17.361,1.445,237.808,0.053,9095.7,0.029,0.269,49,178.1,-99.99,1,0.00764,-0.001,
OGLE-LMC-HB-0170,RG,5.274631,-68.991083,LMC_SC8_259609,LMC100.5.64296,-99.99,-99.99,15.644,17.288,1.644,413.19,0.33,9189.3,0.035,0.299,67.9,64.7,-99.99,1,0.00516,0.00182,
OGLE-LMC-HB-0171,RG,5.277161,-69.510972,LMC_SC8_205089,LMC100.8.17735,LMC503.13.85711,-99.99,14.203,15.642,1.439,468.38,0.19,9173.1,0.025,0.412,83.2,85.3,-99.99,1,0.00191,0.0006,
OGLE-LMC-HB-0172,RG,5.280833,-69.179833,LMC_SC8_242661,LMC100.6.16855,LMC503.22.72076,2MASS J05165101-6910473,15.205,16.9,1.695,421.701,0.08,9329.1,0.049,0.2682,61.4,104,OSARG,1,0.00925,0.00088,
OGLE-LMC-HB-0173,RG,5.281367,-69.014,LMC_SC8_259589,LMC100.5.79446,LMC503.22.103041,MACHO 79.5867.522,15.945,17.496,1.551,277.49,0.061,9052.7,0.039,0.1061,50.4,30.2,-99.99,1,0.0156,-0.0021,
OGLE-LMC-HB-0174,RG,5.283594,-69.96325,-99.99,LMC103.7.10016,LMC502.30.61076,-99.99,16.193,17.712,1.519,328.43,0.21,9312.3,0.023,0.255,64.9,113.2,-99.99,1,0.00424,0.00153,
OGLE-LMC-HB-0175,RG,5.286636,-68.171611,-99.99,LMC102.7.90,LMC504.13.33130,-99.99,15.425,17.105,1.68,546.06,0.34,9252.7,0.025,0.388,69.4,0.3,-99.99,1,0.00307,0.00208,
OGLE-LMC-HB-0176,RG,5.2876,-69.433861,LMC_SC8_312333,LMC100.8.91732,LMC503.13.36147,MACHO 78.5981.185,16.183,17.39,1.207,207.507,0.062,9106.6,0.025,0.137,88.8,124.5,-99.99,1,0.00548,0.0027,
OGLE-LMC-HB-0177,RG,5.287894,-70.626222,-99.99,LMC104.8.33810,LMC502.13.11936,-99.99,15.344,17.033,1.689,613.02,0.24,9121.4,0.053,0.386,76.3,60.8,-99.99,1,0.00477,0.00112,
OGLE-LMC-HB-0178,RG,5.288494,-70.556694,-99.99,LMC104.7.15777,LMC502.13.18496,-99.99,15.765,17.267,1.502,313.41,0.15,9177.1,0.024,0.325,55.5,135,-99.99,1,0.0041,0.00006,
OGLE-LMC-HB-0179,RG,5.288561,-70.619028,-99.99,LMC104.8.40822,LMC502.13.11938,EROS2-star lm057-0k-24951,15.126,16.635,1.509,469.9,0.3,9036.8,0.03,0.333,65.5,63.2,-99.99,1,0.004,0.00087,
OGLE-LMC-HB-0180,RG,5.290172,-67.030278,-99.99,-99.99,LMC505.13.156,OGLE-LMC-ECL-31330,16.338,17.613,1.275,247.08,0.14,9109.1,0.045,0.432,72.2,52.4,ECL,0,0.00346,0.00127,
OGLE-LMC-HB-0181,RG,5.291711,-69.517667,LMC_SC7_47323,LMC100.8.36044,LMC503.13.17215,-99.99,15.381,17.128,1.747,462.72,0.21,9242.2,0.033,0.1327,55.9,43.3,OSARG,1,0.01066,0.00107,
OGLE-LMC-HB-0182,RG,5.293911,-69.813444,LMC_SC7_6479,LMC103.6.24693,LMC503.05.11227,-99.99,15.467,17.036,1.569,297.179,0.044,9037.2,0.054,0.3188,68.9,145.5,-99.99,1,0.00745,0.0027,
OGLE-LMC-HB-0183,RG,5.294403,-69.182667,LMC_SC7_86345,LMC100.6.34065,LMC503.22.14206,-99.99,15.517,17.151,1.634,392.5,0.22,9384.9,0.018,0.165,58.5,176.6,-99.99,1,0.00552,0.00102,
OGLE-LMC-HB-0184,RG,5.295378,-70.50725,-99.99,LMC104.7.46890,LMC502.22.41,-99.99,15.694,17.294,1.6,381.13,0.23,9017.2,0.03,0.241,62.4,164.9,-99.99,1,0.0065,0.00293,
OGLE-LMC-HB-0185,MS,5.295783,-69.627667,LMC_SC7_30350,LMC103.5.30548,-99.99,OGLE-LMC-ECL-12035,16.482,16.925,0.443,31.19359,0.00026,9004.584,0.185,0.5672,64.5,73.6,ECL,0,0.00707,-0.00059,
OGLE-LMC-HB-0186,MS,5.295853,-69.721306,-99.99,LMC103.6.78707,LMC503.05.26668,-99.99,14.136,14.044,-0.092,12.64554,0.00025,9008.827,0.018,0.482,35.3,131.3,-99.99,1,0.00302,-0.00157,
OGLE-LMC-HB-0187,RG,5.296203,-69.485889,LMC_SC7_47362,LMC100.8.36081,LMC503.13.17252,OGLE-LMC-ECL-12055,15.233,16.897,1.664,458.976,0.067,9235.8,0.059,0.3264,56.5,100.7,OSARG,1,0.01014,0.0005,
OGLE-LMC-HB-0188,RG,5.302825,-70.353306,-99.99,LMC104.6.49474,LMC502.21.43786,-99.99,15.538,17.213,1.675,392.975,0.084,9295.4,0.057,0.3166,59.1,25.9,-99.99,1,0.00943,0.00243,
OGLE-LMC-HB-0189,RG,5.304075,-70.630944,-99.99,LMC104.8.48049,LMC502.12.36222,-99.99,16.133,17.6,1.467,276.3,0.11,9221.2,0.03,0.272,58.2,114.6,-99.99,1,0.00586,0.00019,
OGLE-LMC-HB-0190,RG,5.304339,-70.121306,-99.99,LMC103.8.15850,LMC502.29.50438,-99.99,15.871,17.357,1.486,269.916,0.054,9072,0.057,0.2999,89.1,141.5,ECL,1,0.00732,0.00308,
OGLE-LMC-HB-0191,RG,5.305206,-69.130889,-99.99,LMC100.6.119403,LMC503.21.89773,-99.99,15.566,17.32,1.754,462.61,0.28,9094.4,0.028,0.176,67.8,67.3,-99.99,1,0.00633,0.00174,
OGLE-LMC-HB-0192,RG,5.305294,-70.295167,-99.99,LMC104.6.57561,LMC502.21.51427,-99.99,15.768,17.222,1.454,795.53,0.83,9549.9,0.024,0.559,68,72.5,-99.99,1,0.00095,0.00063,
OGLE-LMC-HB-0193,RG,5.309575,-69.759167,LMC_SC7_126920,LMC103.6.93463,LMC503.04.92343,-99.99,15.609,16.96,1.351,279.616,0.046,9116.6,0.045,0.2272,63.1,16,-99.99,1,0.00992,0.00317,
OGLE-LMC-HB-0194,MS,5.311028,-69.543222,-99.99,LMC100.8.54192,LMC503.12.73694,OGLE-LMC-ECL-12444,15.515,15.412,-0.103,11.95267,0.0002,9005.88,0.025,0.511,31.7,5,ECL,0,0.00282,-0.00133,
OGLE-LMC-HB-0195,RG,5.313614,-69.638694,LMC_SC7_262916,LMC103.5.47365,LMC503.04.109567,-99.99,15.664,17.466,1.802,530.79,0.23,9130.3,0.036,0.3339,63.8,177.7,-99.99,1,0.00583,0.0024,
OGLE-LMC-HB-0196,RG,5.314192,-70.045056,-99.99,LMC103.8.58342,LMC502.29.60649,-99.99,15.995,17.468,1.473,420.02,0.5,9161.9,0.015,0.207,60,44.1,-99.99,1,0.0035,0.00104,
OGLE-LMC-HB-0197,RG,5.314458,-69.497528,LMC_SC7_286794,LMC100.8.54592,LMC503.12.89757,-99.99,16.511,18.023,1.512,232.874,0.067,9023,0.034,0.181,59,46.2,-99.99,1,0.00873,0.00071,
OGLE-LMC-HB-0198,RG,5.315517,-69.43825,LMC_SC7_295270,LMC100.8.129527,LMC503.12.108171,-99.99,15.881,17.598,1.717,313.26,0.13,9182.2,0.027,0.187,81.7,62.2,-99.99,1,0.00507,0.00157,
OGLE-LMC-HB-0199,RG,5.317692,-69.654611,LMC_SC7_262889,LMC103.5.47406,LMC503.04.49614,-99.99,15.426,17.174,1.748,397.707,0.052,9057.5,0.098,0.3219,89.6,88.7,OSARG,1,0.01112,0.0046,
OGLE-LMC-HB-0200,RG,5.317911,-69.318167,LMC_SC7_311552,LMC100.2.71081,LMC503.12.57540,2MASS J05190448-6919053,15.001,16.58,1.579,439.93,0.14,9049.4,0.045,0.227,60.5,123.1,-99.99,1,0.00979,0.00126,
OGLE-LMC-HB-0201,RG,5.320567,-69.854778,LMC_SC7_239705,LMC103.2.50765,LMC503.04.13750,-99.99,15.028,15.887,0.859,98.5696,0.0073,9046.37,0.034,0.2899,66.7,150.4,-99.99,1,0.00553,0.00173,
OGLE-LMC-HB-0202,RG,5.320756,-69.876944,-99.99,LMC103.2.50842,LMC503.04.192,-99.99,15.683,17.139,1.456,279.81,0.072,9052.6,0.042,0.3076,63.4,146.9,ECL,1,0.00648,0.00052,
OGLE-LMC-HB-0203,RG,5.32215,-69.665639,LMC_SC7_262876,LMC103.4.131,LMC503.04.49587,-99.99,15.663,17.329,1.666,583.24,0.17,9055.7,0.051,0.4926,57.5,139.4,-99.99,1,0.0037,0.00065,
OGLE-LMC-HB-0204,RG,5.323994,-70.32,-99.99,LMC104.3.37420,LMC502.21.14472,-99.99,16.505,17.815,1.31,165.765,0.049,9159.4,0.031,0.301,88.8,71.6,-99.99,1,0.00379,0.00097,
OGLE-LMC-HB-0205,RG,5.324267,-69.243306,LMC_SC7_318622,LMC100.3.59,LMC503.21.86,2MASS J05192735-6914358,15.57,17.089,1.519,327.313,0.03,9200.83,0.106,0.3002,60.54,163.43,-99.99,0,0.01895,0.00253,
OGLE-LMC-HB-0206,RG,5.32715,-70.023611,-99.99,LMC103.1.38344,LMC502.29.19234,-99.99,15.476,17.022,1.546,437.99,0.46,9079.7,0.017,0.382,45.6,11,-99.99,1,0.00294,-0.00048,
OGLE-LMC-HB-0207,MS,5.327311,-69.651306,LMC_SC7_380073,LMC103.4.182,LMC503.04.49620,-99.99,15.92,15.813,-0.107,6.709876,0.000031,9002.683,0.037,0.38,57.4,41.8,TEO,1,0.00474,0.00055,
OGLE-LMC-HB-0208,RG,5.328472,-68.263222,-99.99,LMC102.1.67,LMC504.12.5752,OGLE-LMC-ECL-31802,15.691,17.291,1.6,792.11,0.39,9629.7,0.042,0.565,63.1,57.8,TEO,1,0.0017,0.00058,
OGLE-LMC-HB-0209,RG,5.334208,-69.382306,LMC_SC6_93671,LMC100.2.18944,LMC503.11.107564,EROS2-star lm001-0l-26945,15.219,16.785,1.566,349.884,0.06,9231.1,0.048,0.2642,59.5,109.2,TEO,1,0.00943,-0.00025,
OGLE-LMC-HB-0210,RG,5.337053,-69.381444,LMC_SC6_93672,LMC100.2.18964,LMC503.11.107565,-99.99,15.266,16.73,1.464,454.631,0.047,9117.2,0.074,0.4211,69.5,165.9,-99.99,1,0.0071,0.00077,
OGLE-LMC-HB-0211,RG,5.337392,-70.680222,LMC_SC21_12034,LMC104.1.6265,LMC502.11.36170,-99.99,16.134,17.718,1.584,365.42,0.12,9154.8,0.03,0.342,63.8,59.2,-99.99,1,0.00393,0.00009,
OGLE-LMC-HB-0212,RG,5.343353,-70.012889,LMC_SC6_5613,LMC103.1.48680,LMC502.28.64396,MACHO 78.6457.22,14.477,15.847,1.37,319.011,0.099,9253.4,0.033,0.1852,70.8,48.6,-99.99,1,0.00686,0.00272,
OGLE-LMC-HB-0213,RG,5.34465,-70.828556,LMC_SC21_57061,LMC105.4.6030,LMC502.11.24933,-99.99,16.227,17.51,1.283,207.736,0.039,9001.9,0.041,0.303,59.6,148.7,-99.99,1,0.00702,0.00074,
OGLE-LMC-HB-0214,RG,5.345067,-69.950639,LMC_SC6_135678,LMC103.2.12596,LMC502.28.76914,-99.99,14.609,15.366,0.757,168.413,0.022,9116.06,0.026,0.417,41.1,85.4,-99.99,1,0.00601,-0.00181,
OGLE-LMC-HB-0215,RG,5.345478,-69.358278,LMC_SC6_214266,LMC100.2.19021,LMC503.11.125728,-99.99,15.444,16.719,1.275,256.651,0.044,9216.8,0.021,0.486,51.9,98.1,-99.99,1,0.00205,0.00046,
OGLE-LMC-HB-0216,RG,5.346617,-69.200361,LMC_SC6_236324,LMC100.3.32386,LMC503.20.14015,-99.99,15.738,17.31,1.572,443.99,0.1,9008,0.049,0.4102,81.3,114.7,-99.99,1,0.00373,0.00055,
OGLE-LMC-HB-0217,RG,5.347094,-69.370083,LMC_SC6_214258,LMC100.2.38010,LMC503.11.56578,2MASS J05204953-6922122,15.215,16.888,1.673,591.75,0.34,9086.7,0.032,0.1842,65.8,32.5,-99.99,1,0.00751,0.00202,
OGLE-LMC-HB-0218,RG,5.349447,-70.371528,LMC_SC21_78340,LMC104.3.17708,LMC502.20.15011,-99.99,15.962,17.454,1.492,318.5,0.11,9067.5,0.03,0.199,53.4,2.7,-99.99,1,0.0089,0.00001,
OGLE-LMC-HB-0219,RG,5.351128,-70.647167,LMC_SC21_63938,LMC104.1.39277,LMC502.11.11969,-99.99,15.495,17.227,1.732,615.76,0.16,9031.5,0.048,0.4115,53.2,123.6,OSARG,1,0.00587,-0.00013,
OGLE-LMC-HB-0220,RG,5.355094,-69.260722,LMC_SC6_229549,LMC100.2.106729,LMC503.20.64,EROS2-star lm001-0n-8183,15.214,16.88,1.666,312.881,0.026,9123.13,0.115,0.2887,60.95,46.71,OSARG,0,0.01966,0.00174,
OGLE-LMC-HB-0221,RG,5.355933,-69.729028,LMC_SC6_280450,LMC103.3.95230,LMC503.03.29568,OGLE-LMC-LPV-44996,15.165,17.019,1.854,471.69,0.16,9297.2,0.042,0.1695,61.7,150.7,TEO,1,0.01102,0.00289,
OGLE-LMC-HB-0222,RG,5.358669,-69.365111,LMC_SC6_330210,LMC100.2.38075,LMC503.11.56661,-99.99,15.813,17.99,2.177,301.413,0.078,9284.9,0.034,0.265,46.4,119.5,-99.99,1,0.00962,-0.00272,
OGLE-LMC-HB-0223,RG,5.360267,-69.625444,LMC_SC6_287490,LMC103.4.33118,-99.99,-99.99,15.11,16.71,1.6,437.51,0.27,9090.3,0.055,0.1639,88.6,116.5,TEO,1,0.01084,0.00648,
OGLE-LMC-HB-0224,RG,5.364864,-69.5155,LMC_SC6_304939,LMC100.1.57473,LMC503.10.80490,-99.99,14.751,15.633,0.882,107.1771,0.0037,9083.58,0.077,0.3067,53.3,37.3,-99.99,1,0.01479,0.00012,
OGLE-LMC-HB-0225,MS,5.366689,-69.586194,-99.99,LMC103.4.118944,LMC503.10.64959,-99.99,15.801,15.976,0.175,13.73925,0.00023,9005.09,0.039,0.221,38.3,2.9,-99.99,1,0.01573,-0.00524,
OGLE-LMC-HB-0226,RG,5.370306,-69.850083,LMC_SC6_384087,LMC103.2.91876,LMC503.02.78433,-99.99,14.452,15.711,1.259,668.85,0.52,9282.4,0.022,0.425,61.5,54.7,-99.99,1,0.0021,0.00025,
